trial_index,arm_name,trial_status,generation_method,is_feasible,DamageStats,EconomyStats,SurvivalStats,WavesRemaining,desire_weight,economy_weight,survival_weight,damage_weight,stat_percent_weight,weapon_synergy_weight,armor_desired_wave,armor_undesired_lower,armor_desire_aggr,armor_desire_degr,attack_speed_desired_wave,attack_speed_undesired_lower,attack_speed_desire_aggr,attack_speed_desire_degr,crit_chance_desired_wave,crit_chance_undesired_lower,crit_chance_desire_aggr,crit_chance_desire_degr,dodge_desired_wave,dodge_undesired_lower,dodge_desire_aggr,dodge_desire_degr,elemental_damage_desired_wave,elemental_damage_undesired_lower,elemental_damage_desire_aggr,elemental_damage_desire_degr,engineering_desired_wave,engineering_undesired_lower,engineering_desire_aggr,engineering_desire_degr,harvesting_desired_wave,harvesting_undesired_lower,harvesting_desire_aggr,harvesting_desire_degr,hp_regeneration_desired_wave,hp_regeneration_undesired_lower,hp_regeneration_desire_aggr,hp_regeneration_desire_degr,lifesteal_desired_wave,lifesteal_undesired_lower,lifesteal_desire_aggr,lifesteal_desire_degr,luck_desired_wave,luck_undesired_lower,luck_desire_aggr,luck_desire_degr,max_hp_desired_wave,max_hp_undesired_lower,max_hp_desire_aggr,max_hp_desire_degr,melee_damage_desired_wave,melee_damage_undesired_lower,melee_damage_desire_aggr,melee_damage_desire_degr,percent_damage_desired_wave,percent_damage_undesired_lower,percent_damage_desire_aggr,percent_damage_desire_degr,ranged_damage_desired_wave,ranged_damage_undesired_lower,ranged_damage_desire_aggr,ranged_damage_desire_degr,range_desired_wave,range_undesired_lower,range_desire_aggr,range_desire_degr,speed_desired_wave,speed_undesired_lower,speed_desire_aggr,speed_desire_degr,upgrade_reroll_desired_wave,upgrade_reroll_undesired_lower,upgrade_reroll_desire_aggr,upgrade_reroll_desire_degr,shop_buy_desired_wave,shop_buy_undesired_lower,shop_buy_desire_aggr,shop_buy_desire_degr,take_desired_wave,take_undesired_lower,take_desire_aggr,take_desire_degr,character,start_weapon,difficulty,casename
36,36_0,COMPLETED,BoTorch,False,-37.0,-34.0,-23.0,4.0,3.9235146241262555,2.1171605391427875,2.7332020262256265,1.3103992948308587,5.203233690932393,2.053971010260284,11,14,12.555872753728181,7.6401600213721395,5,2,10.092886500060558,13.622207886073738,11,8,17.846296743489802,18.543421667069197,4,5,13.238127331715077,5.31081415573135,18,18,5.088991817086935,6.75584202632308,19,15,8.841756301466376,10.778233206830919,7,5,16.27440124284476,7.3487986186519265,5,8,14.904353300109506,17.188096222933382,14,2,9.715810362715274,18.635633061174303,11,18,4.340256633702666,10.415152137633413,18,2,15.335217030718923,16.056032596156,2,7,8.838879614137113,4.291474517434835,16,4,18.60823694616556,3.409325447399169,3,20,2.256686063017696,1.9118114039301872,11,6,6.815551689825952,12.380373415071517,3,3,19.834244488272816,14.730568721424788,4,1,6.677010267507285,7.170635927468538,5,18,11.241482366342098,6.223053112626076,3,19,10.074626206886023,9.460016141179949,well_rounded,stick_1,0,WellRounded_With_Stick_trial_4edc32e34985307949539f09ce0c2cf2
37,37_0,COMPLETED,BoTorch,False,-21.0,-23.0,-23.0,10.0,2.0617648204788566,1.2193477377295494,4.292434522882104,5.087866633199155,1.9222991252318025,5.9974470073357224,4,5,11.072636868804693,16.116593528538942,10,10,12.511204347014427,15.017381627112627,17,8,13.576051801908761,16.393535972107202,2,2,4.680985020939261,10.632825262378901,7,19,15.960218192078173,12.708738372195512,10,6,4.642443229444325,19.140754592139274,6,17,7.04739626031369,17.590832158457488,20,5,8.594253116287291,15.892540663480759,8,5,6.494845737237483,14.859837262425572,5,8,4.63325261650607,17.13647822663188,14,1,5.0605611726641655,1.6994332210160792,4,12,8.165217941161245,0.9718404118902981,19,4,14.246265993919224,17.396483263466507,20,6,13.55270071234554,5.575605759397149,3,3,11.154852963518351,18.371868177782744,6,2,4.817038396839052,12.355417038779706,6,6,10.856386206112802,17.862887224648148,18,4,9.511993920896202,19.630535522010177,16,13,6.095986240543425,11.211915564723313,well_rounded,stick_1,0,WellRounded_With_Stick_trial_45053df7a4dd78a348cb7f8a99d32d35
38,38_0,COMPLETED,BoTorch,False,-12.0,-10.0,-24.0,9.0,3.6743875034864977,1.3005277746661457,3.7848312118945886,3.716455543835701,3.075657773258226,1.8527963994434937,0,10,14.376874470744124,14.28302933771833,8,19,12.771809046609912,4.789705984173787,9,11,15.633110834933655,18.968912253220005,16,3,19.01717998353521,3.1772451496869007,14,10,16.121419858362515,13.457364791468915,10,9,12.986803003274664,12.261324055555557,19,1,10.802502766117865,2.860624149415966,9,2,8.054391240651439,5.946386718999652,19,1,7.9623832619947645,0.7853839315796132,14,5,12.159918533426646,9.610354515199523,6,19,13.90025645072355,2.3588633467363973,13,20,15.214828707265067,3.273723081304534,15,6,16.54155737119133,9.215825921538132,9,7,12.47737277465854,8.645254255226723,8,6,3.134981166002467,13.555173976882443,0,9,11.134214543160347,10.27837116557066,5,2,7.98018953954045,15.62756412128316,3,1,5.311958918469969,2.9329688081748024,0,8,1.811744224577371,14.953438254505423,well_rounded,stick_1,0,WellRounded_With_Stick_trial_cfceb2f89c89d9f015e4d82b16565ea2
39,39_0,COMPLETED,BoTorch,False,-49.0,-74.0,-28.0,5.0,2.773541398665491,3.597459754867655,5.939810730733653,3.884222655698774,2.6619238310964572,4.019322452620493,2,12,13.506167204132957,19.932728373170423,18,6,15.195206582288874,17.640702912541645,16,17,16.08245861495946,15.860598001593175,8,7,10.880395385055014,5.060039620066112,14,2,8.336289639153849,15.169665303531549,20,5,6.87210776039108,7.797935905779204,2,15,9.171566739504874,4.649616279094514,16,2,13.622870076669352,7.944897034301921,17,5,11.06388986296302,15.909607127687032,20,8,19.17894618205289,15.319515890749582,19,5,14.191171886657896,5.410997395715098,10,1,19.298528327108677,19.541307089077023,19,9,13.679248867144857,2.838272270852556,10,20,5.032506015728107,1.2235428514906141,3,0,19.349629821244015,3.723070138012273,11,1,14.878390663846302,16.610891660163304,17,19,8.72304107364917,7.686710429658851,9,8,16.249757735397758,16.888828991892076,18,20,16.46438466269077,16.125102674034835,well_rounded,stick_1,0,WellRounded_With_Stick_trial_836032d19c21b0c3d6f5088124dcb5b9
40,40_0,COMPLETED,BoTorch,False,-11.0,-18.0,-22.0,7.0,2.942944648109731,4.637032601278864,3.698533282456481,2.382044875511774,5.249168439610915,3.035271020780052,4,6,14.123110481256518,5.828437232245447,18,14,15.042480990624787,5.8154006532274645,5,19,14.332582033141259,18.608377878549213,2,16,7.922487009885607,11.092341969781655,13,13,15.295453811216081,10.394747090244522,1,3,11.229180448870341,6.712665750632087,12,14,7.577456967916877,6.3944674885309585,17,4,14.420273816109095,12.490791343754383,11,5,14.47707975000853,12.25538546942185,17,9,9.57331419691705,15.942210806829399,5,7,6.086555557876602,10.791654350940734,9,16,14.126580655047565,8.998655511653203,7,12,8.756384431310378,16.938130556037635,1,13,4.986104809744834,3.723965661753104,4,0,4.737403553536061,4.29836239894728,12,9,11.80648792539067,12.624455464725143,1,16,8.48458038900819,13.957592566319079,7,19,12.405651280937597,19.292367690089307,10,14,10.016115174794155,17.663761269440364,well_rounded,stick_1,0,WellRounded_With_Stick_trial_4f70d50a1a268a687eab52116e8584a7
41,41_0,COMPLETED,BoTorch,False,-15.0,-33.0,-21.0,9.0,5.198218086326145,5.211881656929208,3.7144543499880145,3.013297107082349,1.7216995738991234,4.924486069987415,0,20,13.375615556967364,14.648160987900457,13,19,19.462849735435007,11.961260194705307,14,6,19.273579907021066,14.850164012879947,4,5,16.333898273339138,5.519898756291818,15,16,19.067217630282567,15.08028190943546,3,6,2.2312366406688158,4.024266251313074,5,19,10.647032269283352,11.158977810414365,13,1,1.6472921716354354,9.474361612869865,15,5,0.8506203135071594,4.354317607717694,11,12,5.384814901543406,15.131040969875068,5,10,6.395690263048977,15.859137513334517,6,15,9.141453218859631,1.3394143028229322,1,14,15.86633123043113,15.967716236494427,20,17,18.25353723017436,15.597725550325483,2,20,14.175671782069468,7.48370478409294,11,1,8.039795697378862,5.034998791037448,19,1,4.096471328632909,12.606315416289954,12,17,7.82142063530243,16.343431289209136,8,13,9.14631002435596,6.878394713910049,well_rounded,stick_1,0,WellRounded_With_Stick_trial_e2b3271c5f7c84c66b51338d0616e261
42,42_0,COMPLETED,BoTorch,False,-20.0,-23.0,-21.0,8.0,3.6669990789478266,3.167126809623465,4.976320416915046,4.860563958680479,3.93310094084235,5.1891106118925645,0,0,7.255316957365596,7.701617965602046,8,5,12.417819745013917,17.421783308204734,14,6,13.090963939598186,11.137593184461943,0,10,18.361731272998515,12.163614854027346,12,6,12.783907988221253,14.68697437350687,16,5,1.8797007171843994,12.517285623250483,11,12,16.828721932268298,5.48985245592833,3,15,13.192920806867743,3.917768349210794,17,0,13.489517811250481,4.389925839700832,20,13,11.107458430725384,16.463917423912324,2,6,15.320667010897886,11.707775972971161,4,11,8.215131821273996,9.776292136914618,5,12,9.718666579609833,16.2621598218756,7,10,11.194040411011457,4.838664162802269,16,5,3.1675736076884857,7.538465154250986,19,6,12.526121512421659,0.6113732236362663,2,0,9.629665906325314,18.697286609315366,13,14,4.8627084395145195,8.521884121097063,2,12,5.7678347796221505,18.09629785877413,well_rounded,stick_1,0,WellRounded_With_Stick_trial_f8e687c57805a12970fb1c6da16e296b
43,43_0,COMPLETED,BoTorch,False,-28.0,-33.0,-17.0,12.0,1.7596020382983584,4.690830131269369,5.543301148058,2.9583427916231715,4.420581733705465,4.598128825400779,9,8,2.563523974751899,14.760168979593566,13,16,2.6100704925624596,10.929534244221486,5,6,14.095117434086234,10.020773249725284,5,6,10.930164717601594,14.975289750932465,15,20,13.026161058376422,16.11021236692187,4,6,14.321711090590735,7.25601937558112,5,14,14.500614149213172,19.84637180123807,7,17,9.661999551780037,6.917545610184252,6,4,12.37237501243963,7.299991955040622,18,3,4.499921124251432,18.07632557184255,0,15,2.555773543358881,9.592211013295433,9,18,12.280344611720016,5.105201558779828,15,13,15.018211963316348,2.1195268736496846,15,14,13.685903105592347,13.992851268371654,9,5,18.62017815212669,6.9691369711105855,5,18,13.529671761949038,6.272673039879377,13,10,7.4246483839763195,19.336267691577532,20,0,19.834753660761514,7.965467759199879,15,11,17.05759351982662,17.366993010405512,well_rounded,stick_1,0,WellRounded_With_Stick_trial_333182ded53f6f6cd6a65d057fb54a88
44,44_0,COMPLETED,BoTorch,False,-47.0,-55.0,-30.0,4.0,3.808358658524133,2.900489464542009,4.852098549642921,2.5171644508216886,3.480967174194477,2.2182990276096923,8,8,8.851693014560496,5.571257477503857,7,12,4.398028189444973,6.581551997184634,14,19,3.094717568948256,16.744444395603914,6,11,12.942159869534475,9.501068817304011,16,3,7.569372693230839,5.867314890449256,0,8,4.386640020604759,16.853070141619195,4,15,18.264769050059673,9.611319027242454,15,17,3.203484917682931,9.42045097373883,8,4,10.309729971087295,11.551982673226057,4,5,13.032667017228462,18.175449683251944,11,11,11.011377752282662,16.640652310079247,0,0,19.609713090041613,10.707918698835472,9,18,0.6143361832238985,3.403942816391016,20,8,8.946441501460301,6.278566396217876,14,8,12.073140679242107,8.792226090515395,8,0,17.433400297388978,17.775518874097735,11,11,7.556726824569796,9.02008376747388,3,5,9.277812551321992,12.813377175183575,16,12,11.105610442080506,6.615455355161048,well_rounded,stick_1,0,WellRounded_With_Stick_trial_a136ce585a0260d968e3e279fad7a9c7
45,45_0,COMPLETED,BoTorch,False,-36.0,-41.0,-28.0,9.0,1.4414774987783783,3.2396073844073254,4.9544277657637785,3.833278142553195,4.926364049442142,3.8504700050343637,2,8,11.03816812609869,2.7862031034348322,13,10,16.40397231552029,12.125599392055934,8,12,18.71166832065606,16.557192980860233,5,5,13.91824350357865,2.251052283065894,4,10,15.59772022171523,6.413214082215099,12,10,12.223463736718811,5.131927492467058,7,5,12.518103026263955,10.65268065657454,12,8,6.865755037903378,6.4600586550898615,2,1,7.798298352041612,6.225554061397791,19,16,8.415223013087116,19.039501069461682,9,14,16.61601182694323,5.7812524130382315,5,11,15.787038851455927,7.698745541545181,16,2,11.509066456393423,8.505500596117876,13,7,14.338037592207622,5.216413811241543,6,4,16.36099880339303,6.633800603396019,13,6,4.393698625659404,10.190428810364638,3,7,5.3952694201929,15.578838635479588,14,1,5.958790074951112,6.153718798772887,11,7,8.520672409706497,7.552339458867169,well_rounded,stick_1,0,WellRounded_With_Stick_trial_a1bf75e6d09584a20c185eef3d508778
46,46_0,COMPLETED,BoTorch,False,-28.0,-61.0,-22.0,4.0,5.117230594821544,5.598256217349446,3.243286415040683,3.060371569053258,5.86612248268873,2.755622089402282,8,1,8.624552489502875,12.702431657934836,5,14,8.579218336360686,7.772063923246406,5,18,8.580837408337251,15.404147175084157,7,13,11.290849972841148,1.568754864397349,12,11,9.586657432903511,1.9021630249961592,10,1,4.1638283065025306,17.52859694038071,7,3,2.274472618111532,10.018833742884134,2,14,17.69277953730354,13.193348646441166,13,13,19.859019334184552,15.050207501318802,18,2,17.59524522741338,5.73812672895336,19,18,11.497395528403203,5.709381871854313,9,13,18.51154788812989,7.65960950024634,3,11,12.037886068967152,10.580852244016251,18,18,8.80594062257608,6.646002010190476,5,17,9.749583656062848,12.679889377324363,14,10,7.619064313983269,13.79643939227777,20,19,19.90957310735647,6.483145967905129,19,13,16.987766010221282,8.728411853664616,2,11,13.781005464709873,10.59077142990508,well_rounded,stick_1,0,WellRounded_With_Stick_trial_021733cdd3eda9e99a9e04287f28a0c4
47,47_0,COMPLETED,BoTorch,False,-36.0,-38.0,-31.0,10.0,1.7529061625894786,1.9110621889703168,4.919131691398565,4.316235031340858,2.3302333458064886,5.658565078839619,6,16,0.7597552534771335,17.019322690614747,20,12,6.816937252400267,8.803229839198725,5,20,18.10297562865731,0.5404207702492771,12,2,15.787802803538561,15.90201999912884,13,9,1.684532063850189,17.65081063712646,15,8,1.1845958922257456,7.253232559339717,18,4,16.299375093619076,8.854546794244706,5,13,2.418224304673926,8.949137150535138,9,7,17.47303242706188,12.82763729296613,20,16,9.51643975988418,17.495600934111785,3,14,11.485128557085577,5.154807363803099,7,1,18.49487862071282,4.898066453133895,8,9,15.876540300665791,13.982976727630145,10,18,10.954780324849866,10.667263953057732,13,13,16.57243707838566,13.111468079478628,20,18,9.863400137070464,17.1635766327209,2,1,3.356669631893532,13.739877789896314,0,20,13.794568198552764,17.337215527119486,9,12,16.416613366608033,3.126540395926808,well_rounded,stick_1,0,WellRounded_With_Stick_trial_03cf8bec61d099ebe058d412d7de691a
48,48_0,COMPLETED,BoTorch,False,-47.0,-33.0,-28.0,7.0,3.1646936888838937,3.0202784243843417,2.841668961482829,3.987184633345609,1.1010170656256877,4.735643608270124,8,3,8.38516343836459,16.23531753553587,17,19,18.485285908868182,7.297688622241895,16,10,16.055501415003796,19.589854876368797,12,3,11.770821471707126,5.656733238412088,14,7,3.87513014357102,18.283508995851346,2,20,8.953164923703325,18.943263508547535,4,10,14.855058327821338,10.097420952502754,17,1,18.123264009386848,4.883388265895407,10,1,18.490047617113202,3.53041494925329,16,15,6.252673526666685,11.419776144664898,19,14,11.33390855307051,4.183138364490454,9,10,15.961347985557923,7.402571963101363,9,4,4.359672905074587,4.890096561364346,12,20,12.395256942688889,15.801524770144344,0,13,16.57782895507426,12.927696909767388,0,3,4.79115235769643,12.178335683931982,9,8,2.195404353037678,10.375066507034335,4,5,15.702106229413783,13.50973988863752,19,10,16.258714507968236,15.018057530039286,well_rounded,stick_1,0,WellRounded_With_Stick_trial_fb2647936bd0c288ce6064c2f0b4e90b
49,49_0,COMPLETED,BoTorch,False,-23.0,-33.0,-21.0,12.0,5.94086928551999,1.8044823889909787,3.104233533131285,4.206882324839382,1.6191413715716867,3.669573974898278,8,10,18.576702569390818,7.626810521078112,11,14,16.166510495666653,8.329358398418652,14,19,15.474428655106554,2.042513779188489,16,17,2.6566427376795105,5.097965005769211,18,12,17.759726556275833,11.906855915843739,3,5,12.616295238623541,1.1352113208505386,1,17,6.022461931087728,12.663619612148565,9,19,18.324083664834276,8.326848056621657,1,9,3.169128634760121,2.542374033985171,20,6,12.30238695146156,4.964152311913465,8,6,13.079047972402712,16.93038719506316,1,15,7.164031310745084,0.6923095888914347,11,14,17.942600869258673,4.878764590130479,8,15,16.787417540852136,3.263814236347943,0,6,6.57197386201121,11.590216342008649,8,10,17.42904386002932,13.710784302484333,11,18,15.34547107519503,10.417329421650901,8,1,10.658116537229315,6.3760963043832595,16,13,0.7626825056829074,12.121658111668474,well_rounded,stick_1,0,WellRounded_With_Stick_trial_14c93883944b1056e4f34311f598ab5d
50,50_0,COMPLETED,BoTorch,False,-20.0,-20.0,-18.0,10.0,3.366464091231401,5.057210130410297,5.99320255398597,3.416590355796248,5.399560407716136,2.195746464004305,14,5,1.834942807939814,3.6936244983296476,14,8,10.133844011147202,8.011570957368004,11,11,3.1459246247720523,8.703930695595938,1,4,8.033442287996278,4.965346933543259,17,16,18.828494353888832,7.62833498309609,10,2,14.335519177118703,8.315872880349119,18,12,10.207436769381989,8.454059397502292,10,13,15.66022737843951,3.492930970856807,11,13,19.987091331324443,14.635357923881733,6,18,8.376051574882224,3.6213320102531714,4,8,10.939630215735646,12.255285628736136,4,1,8.200057182118455,12.852868579714793,7,13,0.58293688400482,1.2363821072039007,15,1,6.330768145969199,1.1323025244883769,15,13,16.370035655078524,5.12911773221046,13,6,5.106165446612176,6.495791761168742,0,7,1.9641062322582181,8.338111439029445,3,13,11.043199715705859,1.7194681143774477,12,10,5.419714280786177,14.575851569901722,well_rounded,stick_1,0,WellRounded_With_Stick_trial_a96e3cc762d7e2a6bd5b05a7acfc1d42
51,51_0,COMPLETED,BoTorch,False,-101.0,-110.0,-18.0,4.0,2.217217485490781,4.910654170387063,2.7416565751012474,2.7892469299724683,2.997906951532313,1.7312775062636476,12,17,12.51742446533708,1.7847013144682724,16,15,13.579431900521222,15.439035596603496,2,18,13.614276372740273,14.922589106263738,0,1,7.210593846051754,5.121053505055567,11,3,6.675918074581924,16.119583191999922,12,8,9.245315741305056,9.540320226094064,1,12,13.550414438730092,10.244685890663833,3,15,5.244486597471219,13.95460732922193,7,7,5.715924910797009,12.394444577072836,15,7,8.336546551481474,5.712860872613918,9,16,7.151971924508658,4.108509982821573,6,3,12.530074822946377,8.837045891933455,17,1,8.433964806387408,14.202273565696796,15,11,6.859088412142835,15.837696216830077,9,16,15.79630340777006,14.254721475376833,8,7,12.076661784819692,13.670249705544371,4,1,6.291521692740013,7.591115416608286,2,11,5.676281793267252,6.542381923154324,12,17,7.250598854613627,17.58878679200011,well_rounded,stick_1,0,WellRounded_With_Stick_trial_4c9b1a8c3992e22e01eea72d5654d377
52,52_0,COMPLETED,BoTorch,False,-91.0,-99.0,-46.0,0.0,1.828752337115395,5.993527434313955,4.445157027949227,4.155868335941547,5.023551714191711,4.478328302801834,8,16,4.397122424229895,10.1142238669548,6,0,19.02873469655751,2.0438463464695946,10,12,12.804027709886377,8.582775570920024,4,7,13.964835352612532,8.71218756858862,15,5,15.225729140255627,11.679044584544485,8,11,9.28702987340492,18.845551058182064,5,0,14.35816887596225,11.51569173887991,16,6,16.141030690096848,11.497072289627361,19,7,11.598901548876318,6.585147266057959,11,0,10.983979248177704,14.037410780863032,11,16,12.915679562468215,14.58264891265159,7,7,15.695865241747422,11.454105653200067,9,10,17.130666132287594,6.4301798721061525,14,19,17.241362844001085,9.885562632410672,0,8,11.982946664965423,17.487475467256463,1,12,15.431334261711223,13.475805433817326,2,4,2.0236600231701654,2.8454089314736217,14,2,14.828126587204176,13.196742331335573,2,16,18.57018782335251,10.614843747943718,well_rounded,stick_1,0,WellRounded_With_Stick_trial_9cb985f539b452d94f3e537ade2081b2
53,53_0,COMPLETED,BoTorch,False,-42.0,-82.0,-43.0,3.0,3.6728896438425664,2.6160958872812436,4.237162915188486,1.5417779953073503,1.3826852497939761,4.293929007054439,6,14,18.077049894730823,11.963474429844016,14,6,10.02703971499764,18.84416714305567,8,20,9.249261038574627,11.242244424175938,5,8,4.30763307568672,14.570352475057,3,8,12.475201767221815,8.458297713869488,0,8,9.052092341095024,16.189471281936267,3,12,15.817408252540519,11.553576155756367,4,6,10.282537099644435,1.685295433000976,10,0,9.843111635967162,1.9897321130011982,14,10,19.387836635104858,15.24013115973072,4,16,15.807127264768983,10.615985882725331,11,20,13.289750909981654,11.67012357521933,10,11,9.04453886255773,5.563466867012516,16,0,5.8700289649846145,8.957613943732563,7,10,18.095499314712793,16.730199015507264,4,0,11.736182221234683,9.300630981787629,13,12,14.502130133498989,5.053716561689632,7,5,17.661404299465666,5.974490566919566,11,4,7.5391552743126375,4.622038236779356,well_rounded,stick_1,0,WellRounded_With_Stick_trial_aac6858c7d8e17fa9cbc678adcd9242f
54,54_0,COMPLETED,BoTorch,False,-50.0,-58.0,-23.0,7.0,1.5120813405173812,3.8193708114267437,1.4167300480809244,3.1571850304801954,2.9084219178072748,2.8703372264529277,2,14,14.736200742091032,8.063363511308479,14,3,14.127571530223477,15.631296541819863,2,12,7.085153419048781,3.4540369654777696,7,4,12.525546095140939,18.6599941404563,16,10,16.503053165693075,4.422743902093275,18,12,2.9054955916462366,3.5931260565717063,5,9,5.589857259244802,3.2796143838072136,5,8,12.05722558462327,10.402803713400907,2,16,1.165745692840443,13.761484604848622,16,10,2.8347188937524854,5.62051278705466,7,11,7.538456293514811,10.545132353805746,16,10,10.185532050111107,4.558514158782607,8,13,7.855483046888459,12.549316226143205,18,15,11.81222116768241,16.41343680317317,18,20,17.961806786562246,19.019036827493473,19,12,16.316529985791114,16.68909557933961,0,4,15.31409748199794,1.9905243471073433,11,11,17.547344676089647,3.640125121380921,10,18,8.417544802417297,16.37445255255006,well_rounded,stick_1,0,WellRounded_With_Stick_trial_e04b0252e332f292558010f67c2a3e8a
55,55_0,COMPLETED,BoTorch,False,-58.0,-70.0,-21.0,5.0,1.8466548297041208,4.103298390087632,4.190126606627943,4.419734809968113,4.019734585382473,2.5342482477510377,6,9,10.04301208467487,14.441987989617799,5,10,7.564481684712402,3.030073172655052,1,0,10.230459368942336,9.63437965360969,3,8,13.019349247301271,5.106816459515211,5,3,9.831270277257671,7.824382875649531,4,14,4.0998142872058025,6.400806890324914,10,13,9.31135155795551,9.846284157658486,6,12,9.450414034041314,11.798291066869837,14,10,1.9434264550984521,16.349860704974496,13,18,14.165484518233443,2.6689102466345394,17,16,6.535943886583282,8.47654695423646,8,14,18.022156387411698,15.351422263459447,10,0,9.175877010596018,4.697330427967608,19,16,2.8951935656167778,0.8479212386879899,16,8,11.943507097592732,18.90356684270241,18,2,16.181381815255886,17.53133950146884,5,1,2.5222272092931455,8.172147848411552,9,20,9.884749332786324,10.421577113802872,2,17,14.64032377481204,12.767509035106144,well_rounded,stick_1,0,WellRounded_With_Stick_trial_604dc054885fe99354f60cdf7420b4ef
